% Model:              Simulação_oficial_V1.mph
% Version:            COMSOL 6.1.0.282
% Date:               Oct 29 2025, 20:22
% Table:              Table 7 - Volume Integration 2
% angle                                           lambda                                            Electric field norm (V*m^2)
45                                                310                                               2.0328967348775812E-14
45                                                315                                               2.047815660733467E-14
45                                                320                                               2.0601509430208234E-14
45                                                325                                               2.086221332431516E-14
45                                                330                                               2.1130564231001325E-14
45                                                335                                               2.1300297065634112E-14
45                                                340                                               2.141947619507796E-14
45                                                345                                               2.1503101664704274E-14
45                                                350                                               2.155187234767396E-14
45                                                355                                               2.1601018194858426E-14
45                                                360                                               2.168907085702709E-14
45                                                365                                               2.1775590426057197E-14
45                                                370                                               2.1857819626792278E-14
45                                                375                                               2.193515249109372E-14
45                                                380                                               2.2012149856018802E-14
45                                                385                                               2.205731900617659E-14
45                                                390                                               2.2086647269449627E-14
45                                                395                                               2.2113523924205373E-14
45                                                400                                               2.2161953546330857E-14
45                                                405                                               2.2230635630652493E-14
45                                                410                                               2.2297859492040457E-14
45                                                415                                               2.236613683551743E-14
45                                                420                                               2.2437548939106596E-14
45                                                425                                               2.2507451369032553E-14
45                                                430                                               2.2575954901101985E-14
45                                                435                                               2.2736419801049365E-14
45                                                440                                               2.2908873710988026E-14
45                                                445                                               2.3083188873439967E-14
45                                                450                                               2.3259448775062064E-14
45                                                455                                               2.344679872515529E-14
45                                                460                                               2.3637945786156032E-14
45                                                465                                               2.3830960243807956E-14
45                                                470                                               2.402593149188575E-14
45                                                475                                               2.443280111466852E-14
45                                                480                                               2.4946406753861088E-14
45                                                485                                               2.5491751846094415E-14
45                                                490                                               2.6072585806349536E-14
45                                                495                                               2.6693447983020452E-14
45                                                500                                               2.7564988446426808E-14
45                                                505                                               2.858196526915034E-14
45                                                510                                               2.9720190531070863E-14
45                                                515                                               3.0999087041291126E-14
45                                                520                                               3.2441756319246263E-14
45                                                525                                               3.310746815724312E-14
45                                                530                                               3.356667738271687E-14
45                                                535                                               3.4011738327165995E-14
45                                                540                                               3.444357923352536E-14
45                                                545                                               3.486904653843847E-14
45                                                550                                               3.5246536251794234E-14
45                                                555                                               3.5536007706181295E-14
45                                                560                                               3.599519708518278E-14
45                                                565                                               3.6726413267061855E-14
45                                                570                                               3.78319889990498E-14
45                                                575                                               3.9378123615025284E-14
45                                                580                                               4.13546188043548E-14
