% Model:              Simulação_oficial_V2.mph
% Version:            COMSOL 6.1.0.282
% Date:               Nov 17 2025, 13:26
% Table:              Table 7 - Volume Integration 2
% angle                                           lambda                                            Electric field norm (V*m^2)
45                                                565                                               1.443963048753701E-14
45                                                570                                               1.485897012568309E-14
45                                                575                                               1.5276157222583444E-14
45                                                580                                               1.567895251735485E-14
45                                                585                                               1.597702162841367E-14
45                                                590                                               1.6217497066123465E-14
45                                                595                                               1.645711769066394E-14
45                                                600                                               1.6647407903263325E-14
45                                                605                                               1.6824748508805664E-14
45                                                610                                               1.710164042466285E-14
45                                                615                                               1.7512164059390593E-14
45                                                620                                               1.7899778423479823E-14
45                                                625                                               1.8247100891279265E-14
45                                                630                                               1.858771756912279E-14
45                                                635                                               1.8894552886381723E-14
45                                                640                                               1.9303152378877853E-14
45                                                645                                               2.014175451543045E-14
45                                                650                                               2.1550263570341377E-14
45                                                655                                               2.3438670768679094E-14
45                                                660                                               2.5612121744228904E-14
45                                                665                                               2.7061460866053724E-14
45                                                670                                               2.831792262202243E-14
45                                                675                                               2.999601348742635E-14
45                                                680                                               3.254963602229622E-14
45                                                685                                               3.588478290484726E-14
45                                                690                                               3.9137908123168825E-14
45                                                695                                               4.058943921155732E-14
45                                                700                                               3.8919114548434543E-14
45                                                705                                               3.486925000294241E-14
45                                                710                                               3.0269527707637164E-14
45                                                715                                               2.6215469617790103E-14
45                                                720                                               2.2898675702337534E-14
45                                                725                                               2.024587796818174E-14
45                                                730                                               1.812643784686423E-14
45                                                735                                               1.64209817952006E-14
45                                                740                                               1.5035765017181242E-14
45                                                745                                               1.3900836988613058E-14
45                                                750                                               1.2964599429449469E-14
45                                                755                                               1.218852405020105E-14
45                                                760                                               1.1553792310752249E-14
45                                                765                                               1.1026401255885212E-14
45                                                770                                               1.0586098125924881E-14
45                                                775                                               1.0218564118314914E-14
45                                                780                                               9.911607131331095E-15
45                                                785                                               9.655144203705625E-15
45                                                790                                               9.44127487811219E-15
45                                                795                                               9.26396885081565E-15
45                                                800                                               9.118595169976358E-15
60                                                300                                               7.853373113641096E-15
60                                                305                                               7.859773185296574E-15
60                                                310                                               7.871936872724794E-15
60                                                315                                               7.873055146477676E-15
60                                                320                                               7.871053098174739E-15
60                                                325                                               7.933917665138014E-15
60                                                330                                               8.004318924383936E-15
60                                                335                                               8.03458040076123E-15
60                                                340                                               8.046304690767412E-15
60                                                345                                               8.04653553357279E-15
60                                                350                                               8.035329931062239E-15
60                                                355                                               8.027640848144669E-15
60                                                360                                               8.041682839673858E-15
60                                                365                                               8.056033202430216E-15
60                                                370                                               8.069762490417546E-15
60                                                375                                               8.082559004460487E-15
60                                                380                                               8.095697471898435E-15
60                                                385                                               8.095449554786004E-15
60                                                390                                               8.089260260841767E-15
60                                                395                                               8.082951480603553E-15
60                                                400                                               8.085579642806746E-15
60                                                405                                               8.096493555628521E-15
60                                                410                                               8.107362787827533E-15
60                                                415                                               8.118962893588683E-15
60                                                420                                               8.131978334112795E-15
60                                                425                                               8.144901513797321E-15
60                                                430                                               8.157741310406203E-15
60                                                435                                               8.20564504121663E-15
60                                                440                                               8.258427021305271E-15
60                                                445                                               8.312265272657324E-15
60                                                450                                               8.367189340748605E-15
60                                                455                                               8.426796730602522E-15
60                                                460                                               8.4884586697315E-15
60                                                465                                               8.551454707925244E-15
60                                                470                                               8.615837975128384E-15
60                                                475                                               8.76107902227441E-15
60                                                480                                               8.947555061181569E-15
60                                                485                                               9.146953066989073E-15
60                                                490                                               9.360712972777056E-15
60                                                495                                               9.590533776965778E-15
60                                                500                                               9.903286542690783E-15
60                                                505                                               1.0264621789896268E-14
60                                                510                                               1.0668774686724968E-14
60                                                515                                               1.1125620038500388E-14
60                                                520                                               1.1648891072229025E-14
60                                                525                                               1.1887807153041397E-14
60                                                530                                               1.2066247903564068E-14
60                                                535                                               1.2261348239160769E-14
60                                                540                                               1.2476812610306728E-14
60                                                545                                               1.2718076324561269E-14
60                                                550                                               1.295673460648403E-14
60                                                555                                               1.3131480204844277E-14
60                                                560                                               1.3337618391787317E-14
60                                                565                                               1.3577244810311191E-14
60                                                570                                               1.385222107167644E-14
60                                                575                                               1.4164666436384118E-14
60                                                580                                               1.4512361193131347E-14
60                                                585                                               1.478774676612986E-14
60                                                590                                               1.4990883857154727E-14
60                                                595                                               1.5201702338855695E-14
60                                                600                                               1.5466466726997314E-14
60                                                605                                               1.5854534068348986E-14
60                                                610                                               1.6451446934797396E-14
60                                                615                                               1.7353906401160045E-14
60                                                620                                               1.8463258318688163E-14
60                                                625                                               1.9652878493910157E-14
60                                                630                                               2.0724032085926316E-14
60                                                635                                               2.1452789403383764E-14
60                                                640                                               2.1984537434525705E-14
60                                                645                                               2.264960924654915E-14
60                                                650                                               2.3395096234068892E-14
60                                                655                                               2.3983681221637337E-14
60                                                660                                               2.4509454079440728E-14
60                                                665                                               2.4567291459717274E-14
60                                                670                                               2.458156969046281E-14
60                                                675                                               2.5065095976176527E-14
60                                                680                                               2.6409758952874498E-14
60                                                685                                               2.842989175366437E-14
60                                                690                                               3.005570042178125E-14
60                                                695                                               2.9619178036601436E-14
60                                                700                                               2.677816732234175E-14
60                                                705                                               2.3021382896563463E-14
60                                                710                                               1.9674291171201024E-14
60                                                715                                               1.7030623152889898E-14
60                                                720                                               1.5000213746144215E-14
60                                                725                                               1.3439802580047538E-14
60                                                730                                               1.2229684661822537E-14
60                                                735                                               1.1283242115193012E-14
60                                                740                                               1.0539894813922964E-14
60                                                745                                               9.957319686406682E-15
60                                                750                                               9.504907651772838E-15
60                                                755                                               9.157929586131282E-15
